,name,chrom,txStart,txEnd,name2,start,end
63220,NM_000903,chr16,69743303,69760463,NQO1,69733303,69770463
63223,NM_001025434,chr16,69743303,69760463,NQO1,69733303,69770463
63795,NM_203506,chr17,73314156,73401790,GRB2,73304156,73411790
63797,NM_002086,chr17,73314156,73401759,GRB2,73304156,73411759
63873,NM_003802,chr17,10204181,10276323,MYH13,10194181,10286323
63892,NM_001303,chr17,13972820,14111994,COX10,13962820,14121994
63905,NM_000676,chr17,15848230,15879210,ADORA2B,15838230,15889210
64152,NM_004160,chr17,42030100,42081813,PYY,42020100,42091813
64226,NM_002507,chr17,47572654,47592367,NGFR,47562654,47602367
64317,NM_025185,chr17,61043595,61505062,TANC2,61033595,61515062
64535,NM_016080,chr17,662548,685571,GLOD4,652548,695571
64538,NM_001366247,chr17,662548,685520,GLOD4,652548,695520
64540,NM_001366250,chr17,662548,685520,GLOD4,652548,695520
64541,NM_001366249,chr17,662548,685520,GLOD4,652548,695520
64542,NM_001366248,chr17,662548,685520,GLOD4,652548,695520
64574,NM_000934,chr17,1646164,1658559,SERPINF2,1636164,1668559
64580,NM_001165921,chr17,1646164,1658559,SERPINF2,1636164,1668559
64581,NM_001165920,chr17,1646319,1658559,SERPINF2,1636319,1668559
64723,NM_003963,chr17,4675180,4686506,TM4SF5,4665180,4696506
64918,NM_001251902,chr17,7284407,7293085,TNK1,7274407,7303085
64922,NM_003985,chr17,7284407,7293085,TNK1,7274407,7303085
64965,NM_001276695,chr17,7571719,7590808,TP53,7561719,7600808
64970,NM_001126114,chr17,7571719,7590868,TP53,7561719,7600868
64979,NM_000546,chr17,7571738,7590808,TP53,7561738,7600808
64981,NM_001126115,chr17,7571719,7578811,TP53,7561719,7588811
64983,NM_001126113,chr17,7571719,7590868,TP53,7561719,7600868
64984,NM_001126112,chr17,7571719,7590868,TP53,7561719,7600868
64985,NM_001126117,chr17,7571719,7578811,TP53,7561719,7588811
64986,NM_001126116,chr17,7571719,7578811,TP53,7561719,7588811
64987,NM_001276761,chr17,7571719,7590808,TP53,7561719,7600808
64992,NM_001276699,chr17,7571719,7578562,TP53,7561719,7588562
64993,NM_001276698,chr17,7571719,7578562,TP53,7561719,7588562
64994,NM_001276697,chr17,7571719,7578562,TP53,7561719,7588562
64995,NM_001276696,chr17,7571719,7590808,TP53,7561719,7600808
64996,NM_001276760,chr17,7571719,7590808,TP53,7561719,7600808
64998,NM_001126118,chr17,7571719,7590868,TP53,7561719,7600868
65126,NM_002472,chr17,10293639,10325267,MYH8,10283639,10335267
65281,NM_004176,chr17,17714662,17740325,SREBF1,17704662,17750325
65282,NM_001005291,chr17,17714647,17740300,SREBF1,17704647,17750300
65283,NM_001321096,chr17,17714647,17726944,SREBF1,17704647,17736944
65577,NM_001045,chr17,28521336,28562715,SLC6A4,28511336,28572715
65581,NM_000386,chr17,28575220,28618962,BLMH,28565220,28628962
65632,NM_003885,chr17,30814010,30818271,CDK5R1,30804010,30828271
65641,NM_002982,chr17,32582303,32584220,CCL2,32572303,32594220
65644,NM_005623,chr17,32646453,32648421,CCL8,32636453,32658421
65679,NM_002985,chr17,34198495,34207364,CCL5,34188495,34217364
65681,NM_001278736,chr17,34198495,34207364,CCL5,34188495,34217364
65713,NM_002983,chr17,34415601,34417489,CCL3,34405601,34427489
65714,NR_168496,chr17,34415601,34417044,CCL3,34405601,34427044
65715,NR_168495,chr17,34415601,34417199,CCL3,34405601,34427199
65717,NR_168494,chr17,34415601,34417489,CCL3,34405601,34427489
65853,NR_073461,chr17,37824271,37826728,PNMT,37814271,37836728
65859,NM_002686,chr17,37824705,37826728,PNMT,37814705,37836728
65868,NM_001242443,chr17,37896219,37903538,GRB7,37886219,37913538
65869,NM_001030002,chr17,37894575,37903538,GRB7,37884575,37913538
65870,NM_001242442,chr17,37895023,37903538,GRB7,37885023,37913538
65873,NM_001330207,chr17,37894190,37903538,GRB7,37884190,37913538
65876,NM_005310,chr17,37894190,37903538,GRB7,37884190,37913538
65903,NM_199334,chr17,38219217,38249255,THRA,38209217,38259255
65904,NM_003250,chr17,38219217,38250120,THRA,38209217,38260120
65906,NM_001190919,chr17,38218445,38250120,THRA,38208445,38260120
65907,NM_001190918,chr17,38219217,38250120,THRA,38209217,38260120
66291,NM_002087,chr17,42422669,42430474,GRN,42412669,42440474
66331,NM_001264573,chr17,43002078,43025141,KIF18B,42992078,43035141
66333,NM_001265577,chr17,43002078,43025141,KIF18B,42992078,43035141
66414,NM_001007532,chr17,44076615,44077060,STH,44066615,44087060
66713,NM_000250,chr17,56347215,56358296,MPO,56337215,56368296
66839,NM_001382702,chr17,61562206,61575734,ACE,61552206,61585734
66841,NR_168483,chr17,61562206,61575734,ACE,61552206,61585734
66843,NM_001382700,chr17,61554421,61575734,ACE,61544421,61585734
66844,NM_001178057,chr17,61562206,61575734,ACE,61552206,61585734
66845,NM_001382701,chr17,61554421,61575734,ACE,61544421,61585734
66846,NM_000789,chr17,61554421,61575734,ACE,61544421,61585734
66848,NM_152830,chr17,61562206,61575734,ACE,61552206,61585734
66868,NM_017647,chr17,61896792,61905023,FTSJ3,61886792,61915023
67760,NM_000633,chr18,60790578,60987002,BCL2,60780578,60997002
67867,NM_000529,chr18,13882042,13915535,MC2R,13872042,13925535
67868,NM_001291911,chr18,13882042,13915706,MC2R,13872042,13925706
68484,NM_000271,chr18,21111405,21166470,NPC1,21101405,21176470
68519,NM_024421,chr18,28709213,28742819,DSC1,28699213,28752819
68520,NM_004948,chr18,28709213,28742819,DSC1,28699213,28752819
68524,NM_000371,chr18,29171839,29178784,TTR,29161839,29188784
68788,NM_000657,chr18,60985186,60987002,BCL2,60975186,60997002
68928,NM_019112,chr19,1040105,1065570,ABCA7,1030105,1075570
68942,NM_004146,chr19,14676889,14682878,NDUFB7,14666889,14692878
69163,NM_000208,chr19,7112275,7294425,INSR,7102275,7304425
69167,NM_001079817,chr19,7112275,7294425,INSR,7102275,7304425
69193,NM_001005360,chr19,10828754,10942579,DNM2,10818754,10952579
69196,NM_004945,chr19,10828728,10942586,DNM2,10818728,10952586
69197,NM_001005361,chr19,10828754,10942579,DNM2,10818754,10952579
69201,NM_001005362,chr19,10828728,10942586,DNM2,10818728,10952586
69204,NM_001190716,chr19,10828754,10942579,DNM2,10818754,10952579
69256,NM_005858,chr19,15464195,15490598,AKAP8,15454195,15500598
69395,NM_002333,chr19,33685235,33699769,LRP3,33675235,33709769
69462,NM_001626,chr19,40736223,40791252,AKT2,40726223,40801252
69464,NM_001330511,chr19,40736223,40771258,AKT2,40726223,40781258
69465,NM_001243028,chr19,40736223,40791252,AKT2,40726223,40801252
69466,NM_001243027,chr19,40736223,40791252,AKT2,40726223,40801252
69499,NM_001382422,chr19,45715627,45748665,EXOC3L2,45705627,45758665
69500,NM_001282175,chr19,45458249,45496604,CLPTM1,45448249,45506604
69502,NM_001282176,chr19,45457841,45496604,CLPTM1,45447841,45506604
69503,NM_001294,chr19,45458636,45496599,CLPTM1,45448636,45506599
69524,NM_001351783,chr19,48711342,48759169,CARD8,48701342,48769169
69525,NM_001351784,chr19,48711342,48759169,CARD8,48701342,48769169
69526,NM_001351786,chr19,48711342,48759169,CARD8,48701342,48769169
69527,NM_001184900,chr19,48711342,48759169,CARD8,48701342,48769169
69528,NM_001351789,chr19,48711342,48759169,CARD8,48701342,48769169
69529,NM_014959,chr19,48711342,48759169,CARD8,48701342,48769169
69531,NM_001351791,chr19,48711342,48759169,CARD8,48701342,48769169
69532,NM_001351790,chr19,48711342,48759169,CARD8,48701342,48769169
69533,NM_001351792,chr19,48711342,48759169,CARD8,48701342,48769169
69535,NM_001184902,chr19,48711342,48759169,CARD8,48701342,48769169
69540,NM_001351782,chr19,48711342,48759169,CARD8,48701342,48769169
69541,NM_001184904,chr19,48741517,48759203,CARD8,48731517,48769203
69542,NM_001351788,chr19,48711342,48759169,CARD8,48701342,48769169
69546,NM_001351787,chr19,48706404,48759203,CARD8,48696404,48769203
69547,NR_147707,chr19,48706404,48759203,CARD8,48696404,48769203
69752,NM_138690,chr19,1000417,1009731,GRIN3B,990417,1019731
69788,NM_024407,chr19,1383905,1395583,NDUFS7,1373905,1405583
69794,NM_001308226,chr19,1438394,1440494,RPS15,1428394,1450494
69797,NM_001018,chr19,1438394,1440494,RPS15,1428394,1450494
69802,NM_001363602,chr19,1383905,1395583,NDUFS7,1373905,1405583
69894,NM_002067,chr19,3094359,3123996,GNA11,3084359,3133996
70280,NM_006221,chr19,9945993,9960365,PIN1,9935993,9970365
70281,NR_038830,chr19,9945993,9960365,PIN1,9935993,9970365
70284,NR_038422,chr19,9945882,9960365,PIN1,9935882,9970365
70324,NM_000201,chr19,10381795,10397291,ICAM1,10371795,10407291
70367,NM_001195799,chr19,11200138,11244496,LDLR,11190138,11254496
70373,NM_001195798,chr19,11200138,11244496,LDLR,11190138,11254496
70374,NM_001195803,chr19,11200138,11244496,LDLR,11190138,11254496
70375,NM_001195800,chr19,11200138,11244496,LDLR,11190138,11254496
70376,NM_000527,chr19,11200138,11244496,LDLR,11190138,11254496
70718,NM_001199209,chr19,15751706,15773635,CYP4F3,15741706,15783635
70719,NM_000896,chr19,15751706,15773635,CYP4F3,15741706,15783635
70720,NM_001199208,chr19,15751706,15773635,CYP4F3,15741706,15783635
70725,NM_001369696,chr19,15752121,15773635,CYP4F3,15742121,15783635
71272,NM_001321150,chr19,35759864,35770724,USF2,35749864,35780724
71273,NM_003367,chr19,35759864,35770724,USF2,35749864,35780724
71274,NM_207291,chr19,35759864,35770724,USF2,35749864,35780724
71296,NM_014364,chr19,36024357,36036221,GAPDHS,36014357,36046221
71349,NM_001281532,chr19,36236551,36238420,PSENEN,36226551,36248420
71374,NM_172341,chr19,36236551,36238420,PSENEN,36226551,36248420
71777,NM_000660,chr19,41836227,41859827,TGFB1,41826227,41869827
71863,NM_005357,chr19,42905665,42931540,LIPE,42895665,42941540
71902,NR_026881,chr19,43853207,43853700,PRG1,43843207,43863700
71912,NM_006297,chr19,44047462,44079679,XRCC1,44037462,44089679
72007,NM_005581,chr19,45312359,45324678,BCAM,45302359,45334678
72008,NM_001130852,chr19,45281125,45303903,CBLC,45271125,45313903
72010,NM_012116,chr19,45281146,45303909,CBLC,45271146,45313909
72011,NM_001013257,chr19,45312315,45324678,BCAM,45302315,45334678
72012,NM_005178,chr19,45251964,45263301,BCL3,45241964,45273301
72013,NM_001302689,chr19,45409277,45412650,APOE,45399277,45422650
72014,NM_001302690,chr19,45409657,45412652,APOE,45399657,45422652
72015,NM_001302688,chr19,45409052,45412650,APOE,45399052,45422650
72016,NM_001302691,chr19,45409052,45412650,APOE,45399052,45422650
72017,NM_001128917,chr19,45394510,45406946,TOMM40,45384510,45416946
72018,NM_001321065,chr19,45417581,45422601,APOC1,45407581,45432601
72019,NM_001128916,chr19,45394476,45406946,TOMM40,45384476,45416946
72021,NR_028414,chr19,45430059,45434643,APOC1P1,45420059,45444643
72022,NR_028413,chr19,45430059,45434643,APOC1P1,45420059,45444643
72023,NR_028412,chr19,45430059,45434643,APOC1P1,45420059,45444643
72024,NM_006114,chr19,45394510,45406946,TOMM40,45384510,45416946
72025,NM_000041,chr19,45409052,45412650,APOE,45399052,45422650
72026,NM_000483,chr19,45449307,45452822,APOC2,45439307,45462822
72027,NM_001379687,chr19,45417928,45422601,APOC1,45407928,45432601
72028,NM_001321066,chr19,45417581,45422601,APOC1,45407581,45432601
72029,NM_001646,chr19,45445493,45448753,APOC4,45435493,45458753
72030,NM_001645,chr19,45417864,45422601,APOC1,45407864,45432601
72048,NM_001130867,chr19,45862022,45873845,ERCC2,45852022,45883845
72049,NM_000400,chr19,45853094,45873831,ERCC2,45843094,45883831
72239,NR_033678,chr19,48711342,48752890,CARD8,48701342,48762890
72240,NM_001184901,chr19,48711342,48753104,CARD8,48701342,48763104
72241,NR_033679,chr19,48711342,48744320,CARD8,48701342,48754320
72243,NR_033680,chr19,48711342,48752890,CARD8,48701342,48762890
72244,NM_001184903,chr19,48711342,48753104,CARD8,48701342,48763104
72245,NM_001365950,chr19,48711342,48753085,CARD8,48701342,48763085
72324,NM_001161587,chr19,49471386,49496566,GYS1,49461386,49506566
72326,NM_002103,chr19,49471386,49496566,GYS1,49461386,49506566
72328,NM_000894,chr19,49519236,49520348,LHB,49509236,49530348
72332,NR_027763,chr19,49471386,49496566,GYS1,49461386,49506566
72588,NM_001256647,chr19,50879713,50886285,NR1H2,50869713,50896285
72591,NM_007121,chr19,50879713,50886645,NR1H2,50869713,50896645
72624,NM_002257,chr19,51322401,51327043,KLK1,51312401,51337043
72687,NM_001177608,chr19,51728335,51739221,CD33,51718335,51749221
72693,NM_001772,chr19,51728335,51743271,CD33,51718335,51753271
72695,NM_001082618,chr19,51728335,51743271,CD33,51718335,51753271
72805,NR_033500,chr19,52693304,52732771,PPP2R1A,52683304,52742771
72807,NM_001363656,chr19,52704448,52732771,PPP2R1A,52694448,52742771
72808,NM_014225,chr19,52693304,52732771,PPP2R1A,52683304,52742771
73055,NM_004542,chr19,54606162,54610875,NDUFA3,54596162,54620875
73284,NM_001145546,chr19,56687388,56697144,GALP,56677388,56707144
73286,NM_033106,chr19,56687376,56697144,GALP,56677376,56707144
73596,NM_001287182,chr20,42984338,43063235,HNF4A,42974338,43073235
73597,NM_001030004,chr20,42984338,43053283,HNF4A,42974338,43063283
73599,NM_001030003,chr20,42984338,43063235,HNF4A,42974338,43073235
73601,NM_001287184,chr20,42984338,43053283,HNF4A,42974338,43063283
73602,NM_001287183,chr20,42984440,43061485,HNF4A,42974440,43071485
73607,NM_175914,chr20,42984440,43061485,HNF4A,42974440,43071485
74258,NM_001271561,chr20,4667101,4682234,PRNP,4657101,4692234
74259,NM_000311,chr20,4667101,4682234,PRNP,4657101,4692234
74260,NM_001080123,chr20,4667101,4682234,PRNP,4657101,4692234
74261,NM_001080122,chr20,4667101,4682234,PRNP,4657101,4692234
74262,NM_012409,chr20,4702554,4709106,PRND,4692554,4719106
74263,NM_001080121,chr20,4667101,4682234,PRNP,4657101,4692234
74264,NM_183079,chr20,4667101,4682234,PRNP,4657101,4692234
74494,NM_000099,chr20,23614293,23618592,CST3,23604293,23628592
74495,NM_001288614,chr20,23607342,23618592,CST3,23597342,23628592
74694,NM_199368,chr20,33590206,33680618,TRPC4AP,33580206,33690618
74696,NM_015638,chr20,33590206,33680610,TRPC4AP,33580206,33690610
74864,NM_002660,chr20,39766182,39806266,PLCG1,39756182,39816266
74865,NM_182811,chr20,39766182,39806266,PLCG1,39756182,39816266
74918,NM_178850,chr20,43029878,43053283,HNF4A,43019878,43063283
74919,NM_178849,chr20,43029878,43063235,HNF4A,43019878,43073235
74920,NM_000457,chr20,43029878,43063235,HNF4A,43019878,43073235
74922,NM_001258355,chr20,43029878,43063235,HNF4A,43019878,43073235
75027,NM_004994,chr20,44637546,44645200,MMP9,44627546,44655200
75030,NM_001302753,chr20,44746952,44758494,CD40,44736952,44768494
75031,NM_001322422,chr20,44746952,44758494,CD40,44736952,44768494
75032,NM_001250,chr20,44746952,44758494,CD40,44736952,44768494
75033,NM_001322421,chr20,44746952,44758494,CD40,44736952,44768494
75034,NR_136327,chr20,44746952,44758494,CD40,44736952,44768494
75035,NM_001362758,chr20,44746952,44758494,CD40,44736952,44768494
75036,NR_126502,chr20,44746952,44758494,CD40,44736952,44768494
75037,NM_152854,chr20,44746952,44758494,CD40,44736952,44768494
75219,NM_002591,chr20,56136165,56143177,PCK1,56126165,56153177
75368,NR_046317,chr20,61974574,61992701,CHRNA4,61964574,62002701
75369,NM_000744,chr20,61974574,61992701,CHRNA4,61964574,62002701
75372,NM_001256573,chr20,61974574,61992701,CHRNA4,61964574,62002701
75388,NM_012384,chr20,62218957,62258454,GMEB2,62208957,62268454
75509,NM_000484,chr21,27252860,27543088,APP,27242860,27553088
75510,NM_001136129,chr21,27252860,27543088,APP,27242860,27553088
75512,NM_001204301,chr21,27252860,27543088,APP,27242860,27553088
75519,NM_001204302,chr21,27252860,27543088,APP,27242860,27553088
75520,NM_201414,chr21,27252860,27543088,APP,27242860,27553088
75521,NM_201413,chr21,27252860,27543088,APP,27242860,27553088
75522,NM_001204303,chr21,27252860,27543088,APP,27242860,27553088
75528,NM_001136016,chr21,27252860,27512708,APP,27242860,27522708
75529,NM_001136131,chr21,27252860,27543446,APP,27242860,27553446
75530,NM_001136130,chr21,27252860,27543088,APP,27242860,27553088
75535,NM_001385253,chr21,27252860,27543088,APP,27242860,27553088
75547,NM_001396,chr21,38737874,38887679,DYRK1A,38727874,38897679
75553,NM_001347723,chr21,38739235,38887679,DYRK1A,38729235,38897679
75554,NM_001347722,chr21,38738374,38898659,DYRK1A,38728374,38908659
75555,NM_001347721,chr21,38739074,38898659,DYRK1A,38729074,38908659
75557,NM_130438,chr21,38792600,38887679,DYRK1A,38782600,38897679
75558,NM_130436,chr21,38791206,38887679,DYRK1A,38781206,38897679
75559,NM_101395,chr21,38739858,38887679,DYRK1A,38729858,38897679
75596,NM_001256370,chr21,15857548,15955723,SAMSN1,15847548,15965723
75597,NM_022136,chr21,15857548,15918636,SAMSN1,15847548,15928636
75599,NM_001286523,chr21,15857548,15918681,SAMSN1,15847548,15928681
75614,NM_004540,chr21,22370726,22915650,NCAM2,22360726,22925650
75615,NM_001352596,chr21,22370726,22804725,NCAM2,22360726,22814725
75616,NM_001352594,chr21,22370726,22851661,NCAM2,22360726,22861661
75620,NM_001352593,chr21,22370726,22858606,NCAM2,22360726,22868606
75621,NM_001352592,chr21,22370726,22915650,NCAM2,22360726,22925650
75622,NM_001352597,chr21,22519479,22757994,NCAM2,22509479,22767994
75624,NM_001352595,chr21,22370726,22915650,NCAM2,22360726,22925650
75625,NM_001352591,chr21,22370726,22915650,NCAM2,22360726,22925650
75690,NM_001001890,chr21,36160097,36260996,RUNX1,36150097,36270996
75691,NM_001754,chr21,36160097,36421599,RUNX1,36150097,36431599
75723,NM_002240,chr21,38979674,39288760,KCNJ6,38969674,39298760
75747,NM_138991,chr21,42540086,42654457,BACE2,42530086,42664457
75748,NM_138992,chr21,42540086,42654457,BACE2,42530086,42664457
75750,NM_012105,chr21,42540086,42654457,BACE2,42530086,42664457
75754,NM_016818,chr21,43639249,43717354,ABCG1,43629249,43727354
75766,NM_004915,chr21,43639266,43717354,ABCG1,43629266,43727354
75769,NM_207174,chr21,43640007,43717354,ABCG1,43630007,43727354
75770,NM_207629,chr21,43636186,43717354,ABCG1,43626186,43727354
75771,NM_207628,chr21,43619921,43717354,ABCG1,43609921,43727354
75772,NM_207627,chr21,43619798,43717354,ABCG1,43609798,43727354
76020,NM_005806,chr21,34398242,34401491,OLIG2,34388242,34411491
76085,NM_001122607,chr21,36193575,36260996,RUNX1,36183575,36270996
76259,NM_001178008,chr21,44473300,44496502,CBS,44463300,44506502
76260,NM_001178009,chr21,44473300,44496487,CBS,44463300,44506487
76261,NM_001321072,chr21,44473300,44488514,CBS,44463300,44498514
76272,NM_000071,chr21,44473300,44495945,CBS,44463300,44505945
76273,NM_001320298,chr21,44473300,44496971,CBS,44463300,44506971
76407,NM_001145437,chr21,47609037,47648738,LSS,47599037,47658738
76408,NM_001001438,chr21,47608359,47648738,LSS,47598359,47658738
76410,NM_002340,chr21,47608359,47648688,LSS,47598359,47658688
76411,NM_001145436,chr21,47608359,47648688,LSS,47598359,47658688
76414,NM_003906,chr21,47655046,47705525,MCM3AP,47645046,47715525
76434,NM_006272,chr21,48018516,48024995,S100B,48008516,48034995
76514,NM_001290047,chr22,17956627,18037852,CECR2,17946627,18047852
76515,NM_001290046,chr22,17840838,18037856,CECR2,17830838,18047856
76583,NM_021574,chr22,23522695,23660224,BCR,23512695,23670224
76585,NM_004327,chr22,23522695,23660224,BCR,23512695,23670224
76589,NM_001293807,chr22,24376132,24384311,GSTT1,24366132,24394311
76590,NM_000853,chr22,24376132,24384311,GSTT1,24366132,24394311
76597,NM_001293809,chr22,24376132,24384311,GSTT1,24366132,24394311
76598,NM_001293808,chr22,24376132,24384311,GSTT1,24366132,24394311
76599,NM_001293814,chr22,24376132,24384311,GSTT1,24366132,24394311
76600,NM_001293813,chr22,24376132,24384311,GSTT1,24366132,24394311
76601,NM_001293812,chr22,24376132,24384311,GSTT1,24366132,24394311
76602,NM_001293811,chr22,24376132,24384311,GSTT1,24366132,24394311
76603,NM_001293810,chr22,24376132,24384311,GSTT1,24366132,24394311
76726,NM_001135774,chr22,32903806,33454367,SYN3,32893806,33464367
76728,NM_133633,chr22,32903806,33402806,SYN3,32893806,33412806
76730,NM_001369909,chr22,32903806,33454367,SYN3,32893806,33464367
76731,NM_001369910,chr22,32903806,33453574,SYN3,32893806,33463574
76732,NM_001369908,chr22,32903806,33448530,SYN3,32893806,33458530
76733,NM_001369907,chr22,32903806,33454367,SYN3,32893806,33464367
76734,NM_003490,chr22,32903806,33454367,SYN3,32893806,33464367
76761,NM_002133,chr22,35777088,35790200,HMOX1,35767088,35800200
76835,NM_001304797,chr22,42196682,42228168,CCDC134,42186682,42238168
76836,NM_001382346,chr22,42196682,42228168,CCDC134,42186682,42238168
76837,NM_024821,chr22,42196682,42228168,CCDC134,42186682,42238168
77031,NM_001135162,chr22,19939040,19957498,COMT,19929040,19967498
77032,NM_001135161,chr22,19938424,19957498,COMT,19928424,19967498
77033,NM_001362828,chr22,19929294,19957498,COMT,19919294,19967498
77036,NM_007310,chr22,19950075,19957498,COMT,19940075,19967498
77038,NM_000754,chr22,19929294,19957498,COMT,19919294,19967498
77145,NM_001317996,chr22,22020272,22052202,PPIL2,22010272,22062202
77147,NM_148176,chr22,22020272,22052202,PPIL2,22010272,22062202
77148,NM_148175,chr22,22020300,22054304,PPIL2,22010300,22064304
77150,NM_014337,chr22,22020300,22052196,PPIL2,22010300,22062196
77219,NM_002415,chr22,24236569,24237410,MIF,24226569,24247410
77261,NM_001278500,chr22,24819564,24838328,ADORA2A,24809564,24848328
77264,NM_001278497,chr22,24828086,24838328,ADORA2A,24818086,24848328
77265,NM_000675,chr22,24823566,24838325,ADORA2A,24813566,24848325
77266,NM_001278498,chr22,24828086,24838328,ADORA2A,24818086,24848328
77267,NM_001278499,chr22,24823566,24838325,ADORA2A,24813566,24848325
77268,NR_103544,chr22,24823566,24838325,ADORA2A,24813566,24848325
77269,NR_103543,chr22,24823566,24838325,ADORA2A,24813566,24848325
77446,NM_000355,chr22,31003160,31023258,TCN2,30993160,31033258
77447,NM_001184726,chr22,31003069,31023047,TCN2,30993069,31033047
77817,NM_001098,chr22,41865120,41924978,ACO2,41855120,41934978
77852,NM_000106,chr22,42522500,42526812,CYP2D6,42512500,42536812
77857,NM_002490,chr22,42481529,42486776,NDUFA6,42471529,42496776
77859,NM_001025161,chr22,42522500,42526812,CYP2D6,42512500,42536812
77963,NM_001001928,chr22,46546436,46639653,PPARA,46536436,46649653
77964,NM_001362873,chr22,46546697,46639653,PPARA,46536697,46649653
77965,NM_001362872,chr22,46546428,46639652,PPARA,46536428,46649652
77967,NM_005036,chr22,46546428,46639652,PPARA,46536428,46649652
78144,NM_006398,chr6,826803,831022,UBD,816803,841022
78210,NM_001293214,chr6,1999770,2004837,TUBB,1989770,2014837
78212,NM_005803,chr6,2007127,2009922,FLOT1,1997127,2019922
78214,NR_120608,chr6,1999770,2004837,TUBB,1989770,2014837
78218,NM_001293213,chr6,1999770,2004837,TUBB,1989770,2014837
78219,NM_001293216,chr6,2001056,2004837,TUBB,1991056,2014837
78220,NM_001293212,chr6,2001056,2004837,TUBB,1991056,2014837
78222,NM_001318875,chr6,2007127,2009922,FLOT1,1997127,2019922
78223,NM_001293215,chr6,2001056,2004837,TUBB,1991056,2014837
78226,NM_178014,chr6,1999770,2004837,TUBB,1989770,2014837
78240,NM_000594,chr6,2859026,2860830,TNF,2849026,2870830
78241,NM_001289160,chr6,2777364,2793590,MICB,2767364,2803590
78244,NM_001289161,chr6,2780628,2793590,MICB,2770628,2803590
78252,NM_005931,chr6,2780628,2793590,MICB,2770628,2803590
78267,NM_005346,chr6,3110278,3112789,HSPA1B,3100278,3122789
78279,NM_005527,chr6,3092156,3097821,HSPA1L,3082156,3107821
78283,NM_005345,chr6,3098080,3100480,HSPA1A,3088080,3110480
78296,NM_032741,chr6,3450729,3460626,AGPAT1,3440729,3470626
78297,NM_001371437,chr6,3450729,3459638,AGPAT1,3440729,3469638
78298,NM_001206966,chr6,3463486,3466771,AGER,3453486,3476771
78299,NR_134949,chr6,3477357,3486922,NOTCH4,3467357,3496922
78300,NM_001206936,chr6,3463486,3466771,AGER,3453486,3476771
78301,NM_001136,chr6,3463486,3466771,AGER,3453486,3476771
78303,NM_001206929,chr6,3463485,3466840,AGER,3453485,3476840
78306,NM_001371439,chr6,3450729,3455634,AGPAT1,3440729,3465634
78307,NM_006411,chr6,3450729,3458602,AGPAT1,3440729,3468602
78308,NM_001371438,chr6,3450729,3459864,AGPAT1,3440729,3469864
78309,NR_134950,chr6,3477357,3486922,NOTCH4,3467357,3496922
78311,NM_004557,chr6,3477357,3486922,NOTCH4,3467357,3496922
78312,NM_001206940,chr6,3463486,3466771,AGER,3453486,3476771
78314,NM_001206954,chr6,3463486,3466771,AGER,3453486,3476771
78315,NM_001206932,chr6,3463486,3466771,AGER,3453486,3476771
78323,NM_001206934,chr6,3463485,3466840,AGER,3453485,3476840
78325,NR_038190,chr6,3463486,3466771,AGER,3453486,3476771
78329,NM_172197,chr6,3463486,3466771,AGER,3453486,3476771
78347,NM_001292022,chr6,4099989,4107542,TAP1,4089989,4117542
78351,NM_018833,chr6,4076762,4093549,TAP2,4066762,4103549
78352,NM_000593,chr6,4099989,4108485,TAP1,4089989,4118485
78355,NM_002800,chr6,4108972,4114629,PSMB9,4098972,4124629
78356,NM_000544,chr6,4080358,4093549,TAP2,4070358,4103549
78357,NM_001290043,chr6,4080363,4093518,TAP2,4070363,4103518
78369,NM_001289154,chr6,2881183,2895792,MICA,2871183,2905792
78373,NM_001289153,chr6,2881183,2895792,MICA,2871183,2905792
78380,NM_001289152,chr6,2881183,2895792,MICA,2871183,2905792
78382,NM_001178063,chr6,3378529,3423207,C2,3368529,3433207
78385,NM_001282457,chr6,3375313,3423205,C2,3365313,3433205
78390,NM_001282458,chr6,3405249,3423205,C2,3395249,3433205
78391,NM_001282459,chr6,3405249,3412591,C2,3395249,3422591
78392,NM_001145903,chr6,3405249,3423205,C2,3395249,3433205
78394,NM_000063,chr6,3405249,3423205,C2,3395249,3433205
78430,NM_006398,chr6,1042101,1046319,UBD,1032101,1056319
78518,NR_072994,chr6,2080242,2097073,PPP1R10,2070242,2107073
78519,NR_164780,chr6,2095382,2097073,PPP1R10,2085382,2107073
78520,NM_001376195,chr6,2080242,2097073,PPP1R10,2070242,2107073
78524,NM_002714,chr6,2080242,2097073,PPP1R10,2070242,2107073
78525,NR_164781,chr6,2095382,2097073,PPP1R10,2085382,2107073
78528,NM_005803,chr6,2207551,2222533,FLOT1,2197551,2232533
78534,NR_120608,chr6,2200196,2205263,TUBB,2190196,2215263
78540,NM_001293212,chr6,2201482,2205263,TUBB,2191482,2215263
78543,NM_001293214,chr6,2200196,2205263,TUBB,2190196,2215263
78544,NM_001293213,chr6,2200196,2205263,TUBB,2190196,2215263
78547,NM_001293216,chr6,2201482,2205263,TUBB,2191482,2215263
78552,NM_001318875,chr6,2207551,2222697,FLOT1,2197551,2232697
78553,NM_001293215,chr6,2201482,2205263,TUBB,2191482,2215263
78560,NM_178014,chr6,2200196,2205263,TUBB,2190196,2215263
78623,NM_001289160,chr6,2972327,2988570,MICB,2962327,2998570
78624,NM_001177519,chr6,2884070,2895792,MICA,2874070,2905792
78627,NM_005931,chr6,2975590,2988570,MICB,2965590,2998570
78628,NM_001289161,chr6,2975590,2988570,MICB,2965590,2998570
